name,type,betweenness,community
Jiddu Krishnamurti,mentioned_only,0.0,252
Kate Stead,mentioned_only,0.0,252
Marcus Einfeld,mentioned_only,0.0,252
Michael Kirby,mentioned_only,0.0002896904393749,252
Norman Swan,mentioned_only,0.0,252
Robyn Williams,mentioned_only,0.0005575232330335,252
Ted Whitten Jr,mentioned_only,0.0,252
Bill Blake,mentioned_only,0.0,84
C.E. Blake,mentioned_only,0.0,84
Christina Ellen Stead,mentioned_only,0.0,84
Cyrilly Abels,mentioned_only,0.0,84
Dal Stiven,mentioned_only,0.0,84
David Darwin Stead,mentioned_only,0.0,84
David Stead,mentioned_only,0.0,84
Edith Anderson,mentioned_only,0.0,84
Edith Handelsman,mentioned_only,0.0,84
Elaine Kraf,mentioned_only,0.0,84
George Baxt,mentioned_only,0.0,84
Gilbert Stead,mentioned_only,0.0,84
Gwen Walker-Smith,mentioned_only,0.0,84
Hortense Calisher,mentioned_only,0.0,84
Joan Daves,mentioned_only,0.0,84
John Bright,mentioned_only,0.0,84
Jorge Ibarguengoitia,mentioned_only,0.0,84
Laurence Pollinger,mentioned_only,0.0,84
Laurie Hergenhan,mentioned_only,2.3085228194823236e-05,94
Literary Award Medal,mentioned_only,0.0,84
M.H. Austin,mentioned_only,0.0,84
MS Acc08.157,mentioned_only,0.0,84
Margaret Hanks,mentioned_only,0.0,84
Mary Lord,mentioned_only,0.0,84
Mary Sarton,mentioned_only,0.0,84
Max Schroeder,mentioned_only,0.0,84
Mrs Ellen Harper,mentioned_only,0.0,84
NLA MS 7666,mentioned_only,0.0,84
Nellie Molyneux,mentioned_only,0.0,84
Norman Rosten,mentioned_only,0.0,84
Patrick White Award,mentioned_only,0.0,84
Pauline Nestor,mentioned_only,0.0,84
Percia Stead,mentioned_only,0.0,84
Philip Harvey,mentioned_only,0.0,84
Richard Walsh,mentioned_only,0.0019421654799424,40
Rodney Wetherell,mentioned_only,0.0,84
Ron Geering,mentioned_only,4.394624997209683e-06,84
Rosemary Hibbert,mentioned_only,0.0,84
Ruth McKenny,mentioned_only,0.0,84
Stanley Burnshaw,mentioned_only,0.0,84
Thistle Harris,mentioned_only,0.0,84
W.G. Hoddinott,mentioned_only,0.0,84
William Blake,mentioned_only,0.0,84
Barbara Ker Wilson,mentioned_only,0.0003510758212165,26
Carol Mills,mentioned_only,0.0,26
Deny King,mentioned_only,0.0,26
Elizabeth Tomlinson,mentioned_only,0.0,26
Janet Bell,mentioned_only,0.0,26
Joan Allan,mentioned_only,0.0,26
Michael Horniman,mentioned_only,0.0,26
Patricia Mullins,mentioned_only,0.0,26
Rosemary Mattingley,mentioned_only,0.0,26
Younger Readers,mentioned_only,0.0,26
Charles Baudelaire,mentioned_only,0.0,82
Dowell O'Rielly,mentioned_only,0.0,82
E. J. Brady,mentioned_only,0.0001044624398498,82
George MacKaness,mentioned_only,0.0,82
H.M. Green,mentioned_only,0.0044355121037961,94
Harry F. Chaplin,mentioned_only,0.0003271702203169,82
Hugh Wright,mentioned_only,0.0,82
Ida Leeson,mentioned_only,0.0,82
J. J. Quinn,mentioned_only,0.0,82
John LeGay Brereton,mentioned_only,0.0,82
Julian Ashton,mentioned_only,0.0,82
Stephane Mallarme,mentioned_only,0.0,82
E. E. Morris,mentioned_only,0.0,186
E. J. Thomas,mentioned_only,0.0,186
George Higinbotham,mentioned_only,0.0,186
George Reid,mentioned_only,0.0,186
H. B. Higgins,mentioned_only,0.0,186
Henry Wrixon,mentioned_only,0.0,186
John Bell,mentioned_only,0.0003158185350425,252
Mary MacKillop,mentioned_only,0.0,252
Colin Hughes,mentioned_only,0.0008762539528794,45
Harold Holt,mentioned_only,0.0,45
J. A. Lyons,mentioned_only,0.0016514031833068,45
John Curtin,mentioned_only,0.0055558051901984,45
Robert Menzies,mentioned_only,0.0174839394122545,172
William Morris Hughes,mentioned_only,0.0006994026087331,45
Brisbane Telegraph,mentioned_only,0.0,220
Douglas MacLelland,mentioned_only,0.0,206
Peter Yeldham,mentioned_only,0.0,206
R.G. Menzies,mentioned_only,0.0,206
Talbot Duckmanton,mentioned_only,0.0,206
Inside Outsider,mentioned_only,0.0,74
Tony Gould,mentioned_only,0.0,74
Dr Roderick,mentioned_only,0.0,27
Jemmy Green,mentioned_only,0.0,27
John Knatchbull,mentioned_only,0.0,27
"Ralph Rashleigh""",mentioned_only,0.0,27
ANU Emeritus Fellow,mentioned_only,0.0,276
Honorary Fellow,mentioned_only,6.142594655445479e-05,276
Jean Easthope,mentioned_only,0.0,40
Margaret Latrobe,mentioned_only,0.0,40
A. S. Hodge,mentioned_only,0.0,64
Brian Bohan,mentioned_only,0.0,64
C. A. Murray,mentioned_only,0.0,64
Cyril Pearl,mentioned_only,0.0001092397056001,116
Donald Crick,mentioned_only,0.0003353782577894,94
F. B. Vickers,mentioned_only,0.0,64
G. M. Glaskin,mentioned_only,0.0,64
George Farwell,mentioned_only,0.0,64
George Turner,mentioned_only,0.0,64
Graham Rolands,mentioned_only,0.0,64
Hugh Atkinson,mentioned_only,0.0,64
Jan Smith,mentioned_only,0.0,64
John E. Tranter,mentioned_only,0.0,64
John Hetherington,mentioned_only,0.0002508216060251,74
Les A. Murray,mentioned_only,0.0,64
Margaret Balderson,mentioned_only,0.0,64
Margaret Trist,mentioned_only,0.0,64
Michael Cannon,mentioned_only,0.0004737278025638,64
Patricia Carlon,mentioned_only,0.0,64
Peter Cowan,mentioned_only,0.0,64
Peter Mathers,mentioned_only,0.0,64
Richard Beilby,mentioned_only,0.0,64
Roger Carr,mentioned_only,0.0,64
Sidney Baker,mentioned_only,0.0,64
Tom Ronan,mentioned_only,0.0,64
W. L. Marshall,mentioned_only,0.0,64
Mark Latham,mentioned_only,0.0,64
Alma De Groen,mentioned_only,0.0,40
Barry Humphries,mentioned_only,0.004493655839961,176
Bert Bailey,mentioned_only,0.0,40
Jack Davis,mentioned_only,0.0,40
Jim McNeill,mentioned_only,0.0,40
Judith Adamson,mentioned_only,0.0,40
Louis Esson,mentioned_only,0.0019672787799678,40
Merv Lilley,mentioned_only,6.446542303782485e-05,179
Peter Kenna,mentioned_only,0.0,40
Richard Beynon,mentioned_only,0.0,40
Ron Blair,mentioned_only,0.0,40
Steve Spears,mentioned_only,0.0,40
Sumner Locke-Elliott,mentioned_only,7.510899098935922e-05,176
Marea Prerauer,mentioned_only,0.0,96
Marea Wolkowsky,mentioned_only,0.0,96
Maria Prerauer,mentioned_only,0.0,96
Richard Meale,mentioned_only,6.788633616361502e-05,96
Chiang Kai-shek,mentioned_only,0.0,45
Douglas Berry Copland,mentioned_only,0.0,45
Mrs Copland,mentioned_only,0.0,45
Song Chingling,mentioned_only,0.0,45
David Carlisle Stanley Sissons,mentioned_only,0.0,96
Solis Horwitz,mentioned_only,0.0,96
Dorothy Glasson,mentioned_only,0.0,28
David Penington,mentioned_only,0.0,29
David Henry Souter,mentioned_only,0.0,30
John Curtain,mentioned_only,0.0,30
Stephan Williams,mentioned_only,0.0,30
Donald Herbert Crick,mentioned_only,0.0,94
Martin Place,mentioned_only,0.0,94
Norman Freehill,mentioned_only,0.0,94
R.M. Williams,mentioned_only,0.0,94
John Mulvaney,mentioned_only,0.0,54
Ms Acc17.088,mentioned_only,0.0,54
Honorary Research Fellow,mentioned_only,0.0,31
Laksiri Jayasuriya,mentioned_only,0.0,31
MS Acc09.062,mentioned_only,0.0,31
Migrant Issues,mentioned_only,0.0,31
Sri Lankan,mentioned_only,0.0,31
David Sloper,mentioned_only,0.0,221
NLA MS 9820,mentioned_only,0.0,221
a Churchill Fellowship,mentioned_only,0.0,221
Literary Competition,mentioned_only,0.0003090154609339,279
Alan E.J. Andrews,mentioned_only,0.0,32
Astrolabe Books,mentioned_only,0.0,32
Charles Dornbusch,mentioned_only,0.0,32
Jorgen Jorgenson,mentioned_only,0.0,32
Max Angus,mentioned_only,0.0,32
Mollie Thomson,mentioned_only,0.0,32
Morris Miller Library,mentioned_only,0.0,32
Thomas Daniel,mentioned_only,0.0,32
Barry Sabath,mentioned_only,0.0,33
Daniel Leab,mentioned_only,0.0,33
Daniel Talbat,mentioned_only,0.0,33
David Culbert,mentioned_only,0.0,33
Joseph Hitpass,mentioned_only,0.0,33
Kenneth R.M. Short,mentioned_only,0.0,33
Lisa Pontecorvo,mentioned_only,0.0,33
Nicholas Pronay,mentioned_only,0.0,33
Robert Sklar,mentioned_only,0.0,33
Rubner Jargensen,mentioned_only,0.0,33
Stephen Handzo,mentioned_only,0.0,33
Thomas Gripps,mentioned_only,0.0,33
Dan Lev,mentioned_only,0.0,265
Herb Feith,mentioned_only,0.0029823318479589,265
Daniela Antoinette Torsh,mentioned_only,0.0,222
Daniela Torsch,mentioned_only,0.0,222
Dany Humphries,mentioned_only,0.0,222
Istvan Szabo,mentioned_only,0.0,222
Martha Kay,mentioned_only,0.0,222
Michael D'arcy,mentioned_only,0.0,34
Florence Blair,mentioned_only,0.0,45
Henry Parkes,mentioned_only,0.0018853409516178,45
J. Kingston,mentioned_only,0.0,45
John Dunmore Lang,mentioned_only,0.0,45
John Gaining,mentioned_only,0.0,45
Cheryl Adamson,mentioned_only,0.0,160
Craig Powell,mentioned_only,1.8628579841100256e-05,160
David King,mentioned_only,0.0,160
Eric Domville,mentioned_only,0.0,160
Galway Kinnell,mentioned_only,0.0,160
J.P. Hardy,mentioned_only,0.0,160
Paul Balnaves,mentioned_only,0.0,160
Robert White,mentioned_only,0.0,160
Ruth Morse,mentioned_only,0.0,160
Silvana Gardner,mentioned_only,0.0,160
Susan Jeffery,mentioned_only,0.0,160
Alfred Campbell,mentioned_only,0.0,94
Ann MacLean,mentioned_only,0.0,94
Brian Stonier,mentioned_only,0.0,94
Geoffrey Lehmann,mentioned_only,0.0,94
James McNeish,mentioned_only,0.0,94
John Couper,mentioned_only,0.0,94
John Frith,mentioned_only,0.0,94
John Manifold,mentioned_only,2.417465745414662e-05,94
John Rowland,mentioned_only,0.0,94
Kevin Hart,mentioned_only,9.497191817479171e-05,160
Meg Campbell,mentioned_only,0.0,94
Nan McDonald,mentioned_only,0.0,94
Philip Martin,mentioned_only,0.0,94
R.D. FitzGerald,mentioned_only,0.0003409065427532,94
Russell Drysdale,mentioned_only,0.0048134202910278,176
Thomas Shapcott,mentioned_only,0.0025051671330322,160
Camilla Wedgwood,mentioned_only,5.9814116485338e-07,118
Charles Abel,mentioned_only,0.0,118
Annie Proulx,mentioned_only,0.0,160
Bruce Roberts,mentioned_only,0.0,160
David Manning Foster,mentioned_only,0.0,160
Harold White Fellowship,mentioned_only,0.0006945936003251,73
Martin Thomas,mentioned_only,0.0,160
Melissa Lucashenko,mentioned_only,0.0,160
Michael McGirr,mentioned_only,0.0,160
Miles Franklin Award,mentioned_only,0.0,160
Nick Jose,mentioned_only,0.0001586940713495,160
Susan Lever,mentioned_only,0.0,160
David Corke,mentioned_only,0.0,64
David G. Corke,mentioned_only,0.0,64
William Brahe,mentioned_only,0.0,64
David Carter,mentioned_only,0.0,94
Christopher Edwards,mentioned_only,0.0,160
George Joseph David Malouf,mentioned_only,0.0,160
A.A. Phillips,mentioned_only,7.448001385682398e-06,94
Pixie O'Harris,mentioned_only,0.0001506085847053,279
Tom Inglis Moore,mentioned_only,0.0018416526583381,94
William Collins,mentioned_only,0.0,36
E.J. Brady,mentioned_only,0.0003139783091312,82
Alan Rix,mentioned_only,0.0,94
David Harold Rowbotham,mentioned_only,0.0,94
Guy Howarth,mentioned_only,1.2512444480134696e-05,94
MS Acc07.087,mentioned_only,0.0,94
Val Vallis,mentioned_only,0.0,94
Viv Cunnington,mentioned_only,0.0,94
Abilio Araujo,mentioned_only,0.0,37
Barak Sope,mentioned_only,0.0,37
Brian Manning,mentioned_only,0.0,37
Chris Santos,mentioned_only,0.0,37
Jose Ramos Horta,mentioned_only,0.0,37
Julie Ann Ellis,mentioned_only,0.0,37
Warwick Neilly,mentioned_only,0.0,37
Jefferson Lee,mentioned_only,0.0,38
Lansell Taudevin,mentioned_only,0.0,38
Tom Bridges,mentioned_only,0.0,38
Clare Hollingworth,mentioned_only,0.0,39
Claude Arnould,mentioned_only,0.0,39
Daily Telegraph,mentioned_only,0.0,39
Douglas Pike,mentioned_only,0.0,39
Friedrich Bechtle,mentioned_only,0.0,39
Lachlan McDonald,mentioned_only,0.0,39
Michael Richardson,mentioned_only,0.0,39
Phan Quang Dan,mentioned_only,0.0,39
Robert Brand,mentioned_only,0.0,39
Sadao Seno,mentioned_only,0.0,39
Tim Leimert,mentioned_only,0.0,39
George Medenhall,mentioned_only,0.0,40
Gerry Hannon,mentioned_only,0.0,40
Gore Vidal,mentioned_only,0.0,40
Harris Dienstfrey,mentioned_only,0.0,40
Jeff O'Malley,mentioned_only,0.0,40
Jonathon Mann,mentioned_only,0.0,40
Leslie Bury,mentioned_only,0.0,40
Louie Crew,mentioned_only,0.0,40
MS 5402,mentioned_only,0.0,40
MS Acc10.041,mentioned_only,0.0,40
Max Whitehouse,mentioned_only,0.0,40
Nick Toonen,mentioned_only,0.0,40
Peter Bonsall-Boone,mentioned_only,0.0,40
Ralph Blair,mentioned_only,0.0,40
Delys Bird,mentioned_only,0.0,160
Jan Kemp,mentioned_only,0.0,160
Ray Coffey,mentioned_only,1.7200200815569114e-05,160
Richard Harland,mentioned_only,0.0,160
Satendra Nandan,mentioned_only,0.0,160
Simon Petch,mentioned_only,0.0,160
Alastair Fothergill,mentioned_only,0.0,41
Barbara York Main,mentioned_only,0.0,41
David Attenborough,mentioned_only,0.0,41
Dorothy Denise Bell,mentioned_only,0.0,41
Jim Frazier,mentioned_only,0.0,41
Martyn Robinson,mentioned_only,0.0,41
Mike Gunton,mentioned_only,0.0,41
Peter Clyne,mentioned_only,0.0,41
Derek Freeman,mentioned_only,0.0,78
John Derek Freeman,mentioned_only,0.0,78
Margaret Mead,mentioned_only,0.0018853409516178,78
Monica Freeman,mentioned_only,0.0,78
Sarawak Library,mentioned_only,0.0,78
Literary Award,mentioned_only,0.0023095148304301,84
Beyond Chinatown,mentioned_only,0.0,42
Carole Tan,mentioned_only,0.0,42
George Sternfeld,mentioned_only,0.0,42
Jan Ryan,mentioned_only,0.0,42
Kwong Sue Duk,mentioned_only,0.0,42
Liu Lung,mentioned_only,0.0,42
Mrs Lilyan Chan,mentioned_only,0.0,42
St George Regional Museum,mentioned_only,0.0,42
Stanley Hunt,mentioned_only,0.0,42
Wild Peony,mentioned_only,0.0,42
Frederick Porter,mentioned_only,0.0,160
Peter Neville,mentioned_only,0.0,160
Gunnedah Branch,mentioned_only,0.0,44
Frank Green,mentioned_only,0.0,40
John Curtin - an,mentioned_only,0.0,40
Rob Chalmers,mentioned_only,0.0,40
Donald K. Rodgers,mentioned_only,0.0,45
J.B. Chifley,mentioned_only,0.0,45
Louis I. Kahn,mentioned_only,0.0,276
M. Arch,mentioned_only,0.0,276
M. Architecture,mentioned_only,0.0,276
Marion Mahony,mentioned_only,0.0,276
Marion Mahony Griffin,mentioned_only,0.0,276
Walter Burley Griffin,mentioned_only,0.0010716541980179,276
Donald R. Stuart,mentioned_only,0.0,64
David Maurice,mentioned_only,0.0,84
Donovan Charles Clarke,mentioned_only,0.0,84
Bert Birtles,mentioned_only,0.0,46
Amy Mack,mentioned_only,0.0,82
Bertram Dobell,mentioned_only,0.0,82
Blanche Lindsay,mentioned_only,0.0,82
Charles Meryon,mentioned_only,0.0,82
Jean Paul Hamelius,mentioned_only,0.0,82
Margaret Preston,mentioned_only,0.0,82
Robert de Montalk,mentioned_only,0.0,82
L. C. Rodd,mentioned_only,0.0,94
L.C. Rodd,mentioned_only,0.0,94
Barton Merrill,mentioned_only,0.0,223
Dorothy Wilkinson,mentioned_only,0.0,223
Ularunda an Elmina,mentioned_only,0.0,223
Walter MacKenzie Cottrell,mentioned_only,0.0,223
Alan Douglas,mentioned_only,0.0,52
Brian Fitzpatrick,mentioned_only,0.0008508502669184,52
Dorothy Mary Fitzpatrick,mentioned_only,0.0,52
MS Acc09.146,mentioned_only,0.0,52
Betty Crombie,mentioned_only,0.0,94
Elizabeth Perkins,mentioned_only,0.0,94
Elizabeth Webby,mentioned_only,0.0003525234996207,94
Janet Carden,mentioned_only,0.0,94
Margaret G. Lewis,mentioned_only,0.0,94
Nina Christesen,mentioned_only,0.0,94
Julian Wrigley,mentioned_only,0.0,179
Richard Wherrett,mentioned_only,0.0,179
Paul Lyneham MS,mentioned_only,0.0,73
NLA MS,mentioned_only,0.0001429114060484,94
Pearl Harbour,mentioned_only,0.0,94
0.96 m,mentioned_only,0.001105364872649,239
G. Ingleton,mentioned_only,0.0,94
George Finney,mentioned_only,0.0,94
Julian Russell,mentioned_only,0.0,94
Robert D. Fitzgerald,mentioned_only,4.391725405614591e-05,176
Charles Modjeska,mentioned_only,0.0,24
David F. Pocock,mentioned_only,0.0,24
Klim Gollan,mentioned_only,0.0,24
Lyndall Hannaford,mentioned_only,0.0,24
Modjeska Drusilla,mentioned_only,0.0,24
Tony Moniaty,mentioned_only,0.0,24
Dick) Glass,mentioned_only,0.0,47
Dudley Glass',mentioned_only,0.0,47
Ellen Dymphna,mentioned_only,0.0,94
Florence James,mentioned_only,0.000150702418152,94
MS Acc13.016,mentioned_only,0.0,94
Ernest Gordon Hallsworth,mentioned_only,0.0,39
J. Archibald,mentioned_only,0.0,39
E.G. Bonney,mentioned_only,0.0,48
A.E. Houston,mentioned_only,0.0,82
A.H. Chisholm,mentioned_only,0.0,82
Arthur H. Stubbs,mentioned_only,0.0,82
Con Lindsay,mentioned_only,0.0,82
Edward Harrington,mentioned_only,0.0009450300017849,82
Edward J. Turner,mentioned_only,0.0,82
Edwin James Brady,mentioned_only,0.0,82
Family History,mentioned_only,0.0062077457010921,306
Horace Gleeson,mentioned_only,0.0,82
Hugh Brady,mentioned_only,0.0,82
Hugh Stone,mentioned_only,0.0,82
J.K. Moir,mentioned_only,0.000413790887468,82
J.S. MacDonald,mentioned_only,0.0,82
John Archibald,mentioned_only,0.0,82
Marjorie Murray,mentioned_only,0.0,82
Nathan F. Spielvogel,mentioned_only,0.0,82
Neil G. Rankin,mentioned_only,0.0,82
Randolph Bedford,mentioned_only,0.0,82
Sydney Ure Smith,mentioned_only,0.0001692981396332,279
Will Ashton,mentioned_only,0.000375640599812,74
A. C. Stephens,mentioned_only,0.0,82
Jack Lindsay to Atkinson,mentioned_only,0.0,82
Jeanne Lindsay,mentioned_only,0.0,82
Marie Atkinson,mentioned_only,0.0,82
Mary Wilkinson,mentioned_only,0.0,82
Philip Lindsay,mentioned_only,0.0,82
Frederick J. Broomfield,mentioned_only,0.0,186
John West,mentioned_only,0.0,186
La Nauze,mentioned_only,0.0,186
V. J. Daley,mentioned_only,0.0,186
W. B. Dalley,mentioned_only,0.0,186
Box 1 - An Economic History,mentioned_only,0.0,49
Box 2 - An Economic History,mentioned_only,0.0,49
E.R. Dodds,mentioned_only,0.0,224
Lloyd M. Ross,mentioned_only,0.0,276
J.G. Robertson,mentioned_only,0.0,279
Maurice Guest,mentioned_only,0.0,279
Olga Rancoroni,mentioned_only,0.0,279
Olga Roncoroni,mentioned_only,0.0,279
E. G. Dyson,mentioned_only,0.0,50
Elden de Steiger,mentioned_only,0.0,51
Janet Mackenzie,mentioned_only,0.0,51
Keith Lamont Macartney,mentioned_only,0.0,51
Keith Macartney,mentioned_only,0.0,51
Alec Chisholm,mentioned_only,0.0014261718730818,52
Eric Lowe,mentioned_only,0.0,52
Flora Eldershaw,mentioned_only,0.0003746501320611,279
Jean Devaney,mentioned_only,0.0,52
Kate Baker,mentioned_only,0.0013734765091367,52
Lucy Gibson,mentioned_only,0.0,52
Meta Mackan,mentioned_only,0.0,52
Patricia O'Rane,mentioned_only,0.0,52
Elizabeth Dalman,mentioned_only,0.0,53
Bill Cantwell,mentioned_only,0.0,94
Cynthia Nolan,mentioned_only,4.029146622040402e-05,94
Francis Steegmuller,mentioned_only,0.0,94
Kit Hazzard,mentioned_only,0.0,94
Margaret Dick,mentioned_only,0.0,94
Nancy Phelan,mentioned_only,0.0,94
Ruby Madigan,mentioned_only,0.0,94
Shirley Hazzard to Harrower,mentioned_only,0.0,94
Valerie Barnes,mentioned_only,0.0,94
Peter Bellwood,mentioned_only,0.0,54
Principal Officer,mentioned_only,0.0,206
Geoffrey Cains,mentioned_only,0.0002438462806309,113
NLA MS 9068,mentioned_only,0.0,113
Allan Russell,mentioned_only,0.0,225
Daisy Bates,mentioned_only,0.0001231507344407,225
John Peter Russell,mentioned_only,0.0,225
Van Gough,mentioned_only,0.0,225
Ellen Young,mentioned_only,0.0,55
A. Radcliffe Brown,mentioned_only,0.0,225
C.G. Jung,mentioned_only,0.0,225
E.L. Grant Watson,mentioned_only,0.0,225
Katherine Grant Watson,mentioned_only,0.0,225
Harry Chauvel,mentioned_only,0.0,113
Thomas Mitchell,mentioned_only,0.0,113
Edgar Herring,mentioned_only,0.0,56
C. Berckelman,mentioned_only,0.0,166
G. Harrap,mentioned_only,0.0,166
GB Sydney,mentioned_only,0.0,166
Barry Watts,mentioned_only,0.0,40
Bill Gammage,mentioned_only,0.0024297470409748,116
Cameron Creswell,mentioned_only,0.0,40
Cheryl Kernot,mentioned_only,0.0,40
Elaine van Kempen,mentioned_only,0.0,40
Eric Charles Rolls,mentioned_only,0.0,40
Jacqueline Kent,mentioned_only,0.0,40
John Franklin Award,mentioned_only,0.0,40
John Tierney,mentioned_only,0.0,40
Timothy Findlay,mentioned_only,0.0,40
Eric Williams,mentioned_only,0.0,206
Thomas White,mentioned_only,0.0008313264045344,206
Eric Gross AM,mentioned_only,0.0,96
Emu Plains,mentioned_only,0.0,226
E. H. Cox,mentioned_only,0.0,201
John Williams,mentioned_only,0.0004166188107999,201
Cecil Hadgraft,mentioned_only,0.0,94
Christof Wegelin,mentioned_only,0.0,94
David McCord,mentioned_only,0.0,94
George Ferguson &,mentioned_only,0.0,94
John Le Gay Brereton,mentioned_only,0.0001778168359174,94
Robert Hill,mentioned_only,0.0,225
Michael Sawtell,mentioned_only,0.0,227
Mrs Biddulph,mentioned_only,0.0,227
Essie Meyers,mentioned_only,0.0,57
J.V. Smith,mentioned_only,0.0,57
Mrs Smith,mentioned_only,0.0,57
Nea Smith,mentioned_only,0.0,57
Christina Stead Blake to Ettore Rella,mentioned_only,0.0,84
Dr Isaacs,mentioned_only,0.0,228
Elizabeth Hawkins,mentioned_only,0.0,58
F.H. Johnson,mentioned_only,0.0,58
Mary Maranoa,mentioned_only,0.0,58
Barry Smith,mentioned_only,0.0,192
William James Linton,mentioned_only,1.19628232970676e-06,192
Dr Merrelyn Emery,mentioned_only,0.0,229
Fred E. Emery,mentioned_only,0.0,229
Fred Emery,mentioned_only,0.0,229
C. M. Bowra J. M. Douglas,mentioned_only,0.0,59
Lois Marijon,mentioned_only,0.0,59
F.K. Crowley,mentioned_only,0.0,60
Forrest 1847-1918,mentioned_only,0.0,60
Francis (Frank) Keble Crowley,mentioned_only,0.0,60
MS Acc10.005,mentioned_only,0.0,60
Alan McNicoll,mentioned_only,0.0,172
Charles Court,mentioned_only,0.0011424190760638,172
